Id,Time[ns],0:UART: RX/TX
20127,16950282400.00,o
20128,16950369000.00,d
20129,16950455800.00,e
20130,16950542400.00,,
20131,16950629000.00,[20]
20132,16950715800.00,f
20133,16950802400.00,o
20134,16950889000.00,r
20135,16950975800.00,c
20136,16951062400.00,i
20137,16951149200.00,b
20138,16951235800.00,l
20139,16951322400.00,y
20140,16951409200.00,[20]
20141,16951495800.00,d
20142,16951582600.00,i
20143,16951669200.00,s
20144,16951755800.00,a
20145,16951842600.00,b
20146,16951929200.00,l
20147,16952015800.00,i
20148,16952102600.00,n
20149,16952189200.00,g
20150,16952276000.00,[20]
20151,16952362600.00,S
20152,16952449200.00,H
20153,16952536000.00,M
20154,16952622600.00,[20]
20155,16952709400.00,m
20156,16952796000.00,o
20157,16952882600.00,d
20158,16952969400.00,e
20159,16953056000.00,.
20160,16953142600.00,[0D]
20161,16953229400.00,[0A]
20162,17922658400.00,O
20163,17922745200.00,K
20164,17922831800.00,[0D]
20165,17922918600.00,[0A]
20166,18160938800.00,[
20167,18161025600.00,[20]
20168,18161112200.00,[20]
20169,18161198800.00,[20]
20170,18161285600.00,[20]
20171,18161372200.00,6
20172,18161459000.00,.
20173,18161545600.00,0
20174,18161632200.00,5
20175,18161719000.00,2
20176,18161805600.00,5
20177,18161892200.00,3
20178,18161979000.00,9
20179,18162065600.00,]
20180,18162152400.00,[20]
20181,18162239000.00,r
20182,18162325600.00,a
20183,18162412400.00,n
20184,18162499000.00,d
20185,18162585600.00,o
20186,18162672400.00,m
20187,18162759000.00,:
20188,18162845800.00,[20]
20189,18162932400.00,c
20190,18163019000.00,r
20191,18163105800.00,n
20192,18163192400.00,g
20193,18163279200.00,[20]
20194,18163365800.00,i
20195,18163452400.00,n
20196,18163539200.00,i
20197,18163625800.00,t
20198,18163712400.00,[20]
20199,18163799200.00,d
20200,18163885800.00,o
20201,18163972600.00,n
20202,18164059200.00,e
20203,18164145800.00,[0D]
20204,18164232600.00,[0A]
20205,18164376200.00,[
20206,18164462800.00,[20]
20207,18164549400.00,[20]
20208,18164636200.00,[20]
20209,18164722800.00,[20]
20210,18164809400.00,6
20211,18164896200.00,.
20212,18164982800.00,0
20213,18165069600.00,5
20214,18165156200.00,5
20215,18165242800.00,9
20216,18165329600.00,9
20217,18165416200.00,5
20218,18165503000.00,]
20219,18165589600.00,[20]
20220,18165676200.00,r
20221,18165763000.00,a
20222,18165849600.00,n
20223,18165936200.00,d
20224,18166023000.00,o
20225,18166109600.00,m
20226,18166196400.00,:
20227,18166283000.00,[20]
20228,18166369600.00,2
20229,18166456400.00,[20]
20230,18166543000.00,u
20231,18166629800.00,r
20232,18166716400.00,a
20233,18166803000.00,n
20234,18166889800.00,d
20235,18166976400.00,o
20236,18167063000.00,m
20237,18167149800.00,[20]
20238,18167236400.00,w
20239,18167323200.00,a
20240,18167409800.00,r
20241,18167496400.00,n
20242,18167583200.00,i
20243,18167669800.00,n
20244,18167756400.00,g
20245,18167843200.00,(
20246,18167929800.00,s
20247,18168016600.00,)
20248,18168103200.00,[20]
20249,18168189800.00,m
20250,18168276600.00,i
20251,18168363200.00,s
20252,18168450000.00,s
20253,18168536600.00,e
20254,18168623200.00,d
20255,18168710000.00,[20]
20256,18168796600.00,d
20257,18168883200.00,u
20258,18168970000.00,e
20259,18169056600.00,[20]
20260,18169143400.00,t
20261,18169230000.00,o
20262,18169316600.00,[20]
20263,18169403400.00,r
20264,18169490000.00,a
20265,18169576800.00,t
20266,18169663400.00,e
20267,18169750000.00,l
20268,18169836800.00,i
20269,18169923400.00,m
20270,18170010000.00,i
20271,18170096800.00,t
20272,18170183400.00,i
20273,18170270200.00,n
20274,18170356800.00,g
20275,18170443400.00,[0D]
20276,18170530200.00,[0A]
20277,18170750600.00,S
20278,18170837400.00,t
20279,18170924000.00,a
20280,18171010600.00,r
20281,18171097400.00,t
20282,18171184000.00,i
20283,18171270600.00,n
20284,18171357400.00,g
20285,18171444000.00,[20]
20286,18171530800.00,s
20287,18171617400.00,s
20288,18171704000.00,h
20289,18171790800.00,d
20290,18171877400.00,:
20291,18171964200.00,[20]
20292,18258577800.00,O
20293,18258664600.00,K
20294,18258751200.00,[0D]
20295,18258837800.00,[0A]
20296,18272422200.00,I
20297,18272509000.00,n
20298,18272595600.00,i
20299,18272682200.00,t
20300,18272769000.00,[20]
20301,18272855600.00,a
20302,18272942200.00,m
20303,18273029000.00,i
20304,18273115600.00,x
20305,18273202400.00,e
20306,18273289000.00,r
20307,18273375600.00,:
20308,18273462400.00,[20]
20309,18287855600.00,n
20310,18287942200.00,u
20311,18288028800.00,m
20312,18288115600.00,i
20313,18288202200.00,d
20314,18288289000.00,=
20315,18288375600.00,1
20316,18288462200.00,0
20317,18288549000.00,,
20318,18288635600.00,i
20319,18288722400.00,f
20320,18288809000.00,a
20321,18288895600.00,c
20322,18288982400.00,e
20323,18289069000.00,=
20324,18289155600.00,M
20325,18289242400.00,I
20326,18289329000.00,X
20327,18289415800.00,E
20328,18289502400.00,R
20329,18289589000.00,,
20330,18289675800.00,n
20331,18289762400.00,a
20332,18289849200.00,m
20333,18289935800.00,e
20334,18290022400.00,=
20335,18290109200.00,'
20336,18290195800.00,A
20337,18290282400.00,I
20338,18290369200.00,F
20339,18290455800.00,1
20340,18290542600.00,[20]
20341,18290629200.00,D
20342,18290715800.00,a
20343,18290802600.00,t
20344,18290889200.00,a
20345,18290975800.00,[20]
20346,18291062600.00,D
20347,18291149200.00,i
20348,18291236000.00,g
20349,18291322600.00,i
20350,18291409200.00,t
20351,18291496000.00,a
20352,18291582600.00,l
20353,18291669400.00,[20]
20354,18291756000.00,A
20355,18291842600.00,D
20356,18291929400.00,C
20357,18292016000.00,[20]
20358,18292102600.00,C
20359,18292189400.00,a
20360,18292276000.00,p
20361,18292362800.00,t
20362,18292449400.00,u
20363,18292536000.00,r
20364,18292622800.00,e
20365,18292709400.00,[20]
20366,18292796200.00,S
20367,18292882800.00,w
20368,18292969400.00,i
20369,18293056200.00,t
20370,18293142800.00,c
20371,18293229400.00,h
20372,18293316200.00,'
20373,18293402800.00,[0D]
20374,18293489600.00,[0A]
20375,18293576200.00,[20]
20376,18293662800.00,[20]
20377,18293749600.00,;
20378,18293836200.00,[20]
20379,18293923000.00,t
20380,18294009600.00,y
20381,18294096200.00,p
20382,18294183000.00,e
20383,18294269600.00,=
20384,18294356200.00,B
20385,18294443000.00,O
20386,18294529600.00,O
20387,18294616400.00,L
20388,18294703000.00,E
20389,18294789600.00,A
20390,18294876400.00,N
20391,18294963000.00,,
20392,18295049600.00,a
20393,18295136400.00,c
20394,18295223000.00,c
20395,18295309800.00,e
20396,18295396400.00,s
20397,18295483000.00,s
20398,18295569800.00,=
20399,18295656400.00,r
20400,18295743200.00,w
20401,18295829800.00,-
20402,18295916400.00,-
20403,18296003200.00,-
20404,18296089800.00,-
20405,18296176400.00,-
20406,18296263200.00,-
20407,18296349800.00,,
20408,18296436600.00,v
20409,18296523200.00,a
20410,18296609800.00,l
20411,18296696600.00,u
20412,18296783200.00,e
20413,18296870000.00,s
20414,18296956600.00,=
20415,18297043200.00,2
20416,18297130000.00,[0D]
20417,18297216600.00,[0A]
20418,18297303200.00,[20]
20419,18297390000.00,[20]
20420,18297476600.00,:
20421,18297563400.00,[20]
20422,18297650000.00,v
20423,18297736600.00,a
20424,18297823400.00,l
20425,18297910000.00,u
20426,18297996800.00,e
20427,18298083400.00,s
20428,18298170000.00,=
20429,18298256800.00,o
20430,18298343400.00,n
20431,18298430000.00,,
20432,18298516800.00,o
20433,18298603400.00,n
20434,18298690200.00,[0D]
20435,18298776800.00,[0A]
20436,18300947400.00,n
20437,18301034200.00,u
20438,18301120800.00,m
20439,18301207600.00,i
20440,18301294200.00,d
20441,18301380800.00,=
20442,18301467600.00,1
20443,18301554200.00,9
20444,18301641000.00,,
20445,18301727600.00,i
20446,18301814200.00,f
20447,18301901000.00,a
20448,18301987600.00,c
20449,18302074200.00,e
20450,18302161000.00,=
20451,18302247600.00,M
20452,18302334400.00,I
20453,18302421000.00,X
20454,18302507600.00,E
20455,18302594400.00,R
20456,18302681000.00,,
20457,18302767800.00,n
20458,18302854400.00,a
20459,18302941000.00,m
20460,18303027800.00,e
20461,18303114400.00,=
20462,18303201000.00,'
20463,18303287800.00,M
20464,18303374400.00,i
20465,18303461200.00,c
20466,18303547800.00,1
20467,18303634400.00,[20]
20468,18303721200.00,C
20469,18303807800.00,a
20470,18303894400.00,p
20471,18303981200.00,t
20472,18304067800.00,u
20473,18304154600.00,r
20474,18304241200.00,e
20475,18304327800.00,[20]
20476,18304414600.00,S
20477,18304501200.00,w
20478,18304588000.00,i
20479,18304674600.00,t
20480,18304761200.00,c
20481,18304848000.00,h
20482,18304934600.00,'
20483,18305021200.00,[0D]
20484,18305108000.00,[0A]
20485,18305194600.00,[20]
20486,18305281400.00,[20]
20487,18305368000.00,;
20488,18305454600.00,[20]
20489,18305541400.00,t
20490,18305628000.00,y
20491,18305714800.00,p
20492,18305801400.00,e
20493,18305888000.00,=
20494,18305974800.00,B
20495,18306061400.00,O
20496,18306148000.00,O
20497,18306234800.00,L
20498,18306321400.00,E
20499,18306408200.00,A
20500,18306494800.00,N
20501,18306581400.00,,
20502,18306668200.00,a
20503,18306754800.00,c
20504,18306841600.00,c
20505,18306928200.00,e
20506,18307014800.00,s
20507,18307101600.00,s
20508,18307188200.00,=
20509,18307274800.00,r
20510,18307361600.00,w
20511,18307448200.00,-
20512,18307535000.00,-
20513,18307621600.00,-
20514,18307708200.00,-
20515,18307795000.00,-
20516,18307881600.00,-
20517,18307968200.00,,
20518,18308055000.00,v
20519,18308141600.00,a
20520,18308228400.00,l
20521,18308315000.00,u
20522,18308401600.00,e
20523,18308488400.00,s
20524,18308575000.00,=
20525,18308661800.00,2
20526,18308748400.00,[0D]
20527,18308835000.00,[0A]
20528,18308921800.00,[20]
20529,18309008400.00,[20]
20530,18309095000.00,:
20531,18309181800.00,[20]
20532,18309268400.00,v
20533,18309355200.00,a
20534,18309441800.00,l
20535,18309528400.00,u
20536,18309615200.00,e
20537,18309701800.00,s
20538,18309788600.00,=
20539,18309875200.00,o
20540,18309961800.00,n
20541,18310048600.00,,
20542,18310135200.00,o
20543,18310221800.00,n
20544,18310308600.00,[0D]
20545,18310395200.00,[0A]
20546,18314596800.00,S
20547,18314683600.00,i
20548,18314770200.00,m
20549,18314857000.00,p
20550,18314943600.00,l
20551,18315030200.00,e
20552,18315117000.00,[20]
20553,18315203600.00,m
20554,18315290200.00,i
20555,18315377000.00,x
20556,18315463600.00,e
20557,18315550400.00,r
20558,18315637000.00,[20]
20559,18315723600.00,c
20560,18315810400.00,o
20561,18315897000.00,n
20562,18315983800.00,t
20563,18316070400.00,r
20564,18316157000.00,o
20565,18316243800.00,l
20566,18316330400.00,[20]
20567,18316417000.00,'
20568,18316503800.00,A
20569,18316590400.00,D
20570,18316677200.00,C
20571,18316763800.00,[20]
20572,18316850400.00,G
20573,18316937200.00,a
20574,18317023800.00,i
20575,18317110600.00,n
20576,18317197200.00,'
20577,18317283800.00,,
20578,18317370600.00,0
20579,18317457200.00,[0D]
20580,18317543800.00,[0A]
20581,18317630600.00,[20]
20582,18317717200.00,[20]
20583,18317804000.00,C
20584,18317890600.00,a
20585,18317977200.00,p
20586,18318064000.00,a
20587,18318150600.00,b
20588,18318237400.00,i
20589,18318324000.00,l
20590,18318410600.00,i
20591,18318497400.00,t
20592,18318584000.00,i
20593,18318670600.00,e
20594,18318757400.00,s
20595,18318844000.00,:
20596,18318930800.00,[20]
20597,18319017400.00,c
20598,18319104000.00,v
20599,18319190800.00,o
20600,18319277400.00,l
20601,18319364000.00,u
20602,18319450800.00,m
20603,18319537400.00,e
20604,18319624200.00,[20]
20605,18319710800.00,c
20606,18319797400.00,v
20607,18319884200.00,o
20608,18319970800.00,l
20609,18320057600.00,u
20610,18320144200.00,m
20611,18320230800.00,e
20612,18320317600.00,-
20613,18320404200.00,j
20614,18320490800.00,o
20615,18320577600.00,i
20616,18320664200.00,n
20617,18320751000.00,e
20618,18320837600.00,d
20619,18320924200.00,[0D]
20620,18321011000.00,[0A]
20621,18321097600.00,[20]
20622,18321184400.00,[20]
20623,18321271000.00,C
20624,18321357600.00,a
20625,18321444400.00,p
20626,18321531000.00,t
20627,18321617600.00,u
20628,18321704400.00,r
20629,18321791000.00,e
20630,18321877800.00,[20]
20631,18321964400.00,c
20632,18322051000.00,h
20633,18322137800.00,a
20634,18322224400.00,n
20635,18322311200.00,n
20636,18322397800.00,e
20637,18322484400.00,l
20638,18322571200.00,s
20639,18322657800.00,:
20640,18322744400.00,[20]
20641,18322831200.00,M
20642,18322917800.00,o
20643,18323004600.00,n
20644,18323091200.00,o
20645,18323177800.00,[0D]
20646,18323264600.00,[0A]
20647,18323351200.00,[20]
20648,18323437800.00,[20]
20649,18323524600.00,L
20650,18323611200.00,i
20651,18323698000.00,m
20652,18323784600.00,i
20653,18323871200.00,t
20654,18323958000.00,s
20655,18324044600.00,:
20656,18324131400.00,[20]
20657,18324218000.00,C
20658,18324304600.00,a
20659,18324391400.00,p
20660,18324478000.00,t
20661,18324564600.00,u
20662,18324651400.00,r
20663,18324738000.00,e
20664,18324824800.00,[20]
20665,18324911400.00,0
20666,18324998000.00,[20]
20667,18325084800.00,-
20668,18325171400.00,[20]
20669,18325258200.00,7
20670,18325344800.00,[0D]
20671,18325431400.00,[0A]
20672,18325518200.00,[20]
20673,18325604800.00,[20]
20674,18325691400.00,M
20675,18325778200.00,o
20676,18325864800.00,n
20677,18325951600.00,o
20678,18326038200.00,:
20679,18326124800.00,[20]
20680,18326211600.00,C
20681,18326298200.00,a
20682,18326384800.00,p
20683,18326471600.00,t
20684,18326558200.00,u
20685,18326645000.00,r
20686,18326731600.00,e
20687,18326818200.00,[20]
20688,18326905000.00,7
20689,18326991600.00,[20]
20690,18327078400.00,[
20691,18327165000.00,1
20692,18327251600.00,0
20693,18327338400.00,0
20694,18327425000.00,%
20695,18327511600.00,]
20696,18327598400.00,[20]
20697,18327685000.00,[
20698,18327771800.00,6
20699,18327858400.00,.
20700,18327945000.00,0
20701,18328031800.00,0
20702,18328118400.00,d
20703,18328205200.00,B
20704,18328291800.00,]
20705,18328378400.00,[0D]
20706,18328465200.00,[0A]
20707,18334332000.00,S
20708,18334418800.00,i
20709,18334505400.00,m
20710,18334592000.00,p
20711,18334678800.00,l
20712,18334765400.00,e
20713,18334852200.00,[20]
20714,18334938800.00,m
20715,18335025400.00,i
20716,18335112200.00,x
20717,18335198800.00,e
20718,18335285400.00,r
20719,18335372200.00,[20]
20720,18335458800.00,c
20721,18335545600.00,o
20722,18335632200.00,n
20723,18335718800.00,t
20724,18335805600.00,r
20725,18335892200.00,o
20726,18335979000.00,l
20727,18336065600.00,[20]
20728,18336152200.00,'
20729,18336239000.00,M
20730,18336325600.00,i
20731,18336412200.00,c
20732,18336499000.00,1
20733,18336585600.00,[20]
20734,18336672400.00,B
20735,18336759000.00,o
20736,18336845600.00,o
20737,18336932400.00,s
20738,18337019000.00,t
20739,18337105800.00,'
20740,18337192400.00,,
20741,18337279000.00,0
20742,18337365800.00,[0D]
20743,18337452400.00,[0A]
20744,18337539000.00,[20]
20745,18337625800.00,[20]
20746,18337712400.00,C
20747,18337799200.00,a
20748,18337885800.00,p
20749,18337972400.00,a
20750,18338059200.00,b
20751,18338145800.00,i
20752,18338232600.00,l
20753,18338319200.00,i
20754,18338405800.00,t
20755,18338492600.00,i
20756,18338579200.00,e
20757,18338665800.00,s
20758,18338752600.00,:
20759,18338839200.00,[20]
20760,18338926000.00,v
20761,18339012600.00,o
20762,18339099200.00,l
20763,18339186000.00,u
20764,18339272600.00,m
20765,18339359200.00,e
20766,18339446000.00,[20]
20767,18339532600.00,v
20768,18339619400.00,o
20769,18339706000.00,l
20770,18339792600.00,u
20771,18339879400.00,m
20772,18339966000.00,e
20773,18340052800.00,-
20774,18340139400.00,j
20775,18340226000.00,o
20776,18340312800.00,i
20777,18340399400.00,n
20778,18340486000.00,e
20779,18340572800.00,d
20780,18340659400.00,[0D]
20781,18340746200.00,[0A]
20782,18340832800.00,[20]
20783,18340919400.00,[20]
20784,18341006200.00,P
20785,18341092800.00,l
20786,18341179600.00,a
20787,18341266200.00,y
20788,18341352800.00,b
20789,18341439600.00,a
20790,18341526200.00,c
20791,18341612800.00,k
20792,18341699600.00,[20]
20793,18341786200.00,c
20794,18341873000.00,h
20795,18341959600.00,a
20796,18342046200.00,n
20797,18342133000.00,n
20798,18342219600.00,e
20799,18342306400.00,l
20800,18342393000.00,s
20801,18342479600.00,:
20802,18342566400.00,[20]
20803,18342653000.00,M
20804,18342739600.00,o
20805,18342826400.00,n
20806,18342913000.00,o
20807,18342999800.00,[0D]
20808,18343086400.00,[0A]
20809,18343173000.00,[20]
20810,18343259800.00,[20]
20811,18343346400.00,C
20812,18343433000.00,a
20813,18343519800.00,p
20814,18343606400.00,t
20815,18343693200.00,u
20816,18343779800.00,r
20817,18343866400.00,e
20818,18343953200.00,[20]
20819,18344039800.00,c
20820,18344126600.00,h
20821,18344213200.00,a
20822,18344299800.00,n
20823,18344386600.00,n
20824,18344473200.00,e
20825,18344559800.00,l
20826,18344646600.00,s
20827,18344733200.00,:
20828,18344820000.00,[20]
20829,18344906600.00,M
20830,18344993200.00,o
20831,18345080000.00,n
20832,18345166600.00,o
20833,18345253400.00,[0D]
20834,18345340000.00,[0A]
20835,18345426600.00,[20]
20836,18345513400.00,[20]
20837,18345600000.00,L
20838,18345686600.00,i
20839,18345773400.00,m
20840,18345860000.00,i
20841,18345946800.00,t
20842,18346033400.00,s
20843,18346120000.00,:
20844,18346206800.00,[20]
20845,18346293400.00,0
20846,18346380000.00,[20]
20847,18346466800.00,-
20848,18346553400.00,[20]
20849,18346640200.00,7
20850,18346726800.00,[0D]
20851,18346813400.00,[0A]
20852,18346900200.00,[20]
20853,18346986800.00,[20]
20854,18347073600.00,M
20855,18347160200.00,o
20856,18347246800.00,n
20857,18347333600.00,o
20858,18347420200.00,:
20859,18347506800.00,[20]
20860,18347593600.00,1
20861,18347680200.00,[20]
20862,18347767000.00,[
20863,18347853600.00,1
20864,18347940200.00,4
20865,18348027000.00,%
20866,18348113600.00,]
20867,18348200400.00,[20]
20868,18348287000.00,[
20869,18348373600.00,2
20870,18348460400.00,4
20871,18348547000.00,.
20872,18348633600.00,0
20873,18348720400.00,0
20874,18348807000.00,d
20875,18348893800.00,B
20876,18348980400.00,]
20877,18349067000.00,[0D]
20878,18349153800.00,[0A]
20879,18349240400.00,S
20880,18349327200.00,i
20881,18349413800.00,m
20882,18349500400.00,p
20883,18349587200.00,l
20884,18349673800.00,e
20885,18349760400.00,[20]
20886,18349847200.00,m
20887,18349933800.00,i
20888,18350020600.00,x
20889,18350107200.00,e
20890,18350193800.00,r
20891,18350280600.00,[20]
20892,18350367200.00,c
20893,18350453800.00,o
20894,18350540600.00,n
20895,18350627200.00,t
20896,18350714000.00,r
20897,18350800600.00,o
20898,18350887200.00,l
20899,18350974000.00,[20]
20900,18351060600.00,'
20901,18351147400.00,M
20902,18351234000.00,i
20903,18351320600.00,c
20904,18351407400.00,1
20905,18351494000.00,'
20906,18351580600.00,,
20907,18351667400.00,0
20908,18351754000.00,[0D]
20909,18351840800.00,[0A]
20910,18351927400.00,[20]
