; CSV, generated by libsigrok4DSL 0.2.0 on Sun May 11 19:32:02 2025
; Channels (16/16)
; Sample rate: 5 MHz
; Sample count: 407.390720 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
7.5329142,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5329402,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5329488,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5329574,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5329836,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5329922,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5330008,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5330528,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5330616,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5330788,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5330876,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5331136,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5331222,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5331396,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5331568,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5331656,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5331742,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5331828,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5331916,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5332262,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5332436,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5332522,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5332608,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5332696,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5332782,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5332868,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5332956,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5333128,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5333302,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5333388,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5333476,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5333562,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5333648,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5333736,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5333908,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5333996,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5334168,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5334256,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5334342,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5334428,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5334776,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5334862,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5335036,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5335122,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.533521,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5335382,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5335642,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533573,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5335902,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533599,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5336076,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5336596,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5336682,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5336856,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5336942,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533703,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.533729,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5337376,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5337636,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5337722,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.533781,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5337896,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5337982,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5338156,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5338242,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533833,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5338502,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533859,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5338676,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5338936,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5339022,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533911,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.533937,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5339456,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5339542,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.533989,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5339976,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5340062,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5340236,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5340322,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534041,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534093,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5341016,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534119,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5341276,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534171,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534197,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5342056,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5342144,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534223,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5342316,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534249,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5342576,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5342664,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5342836,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5342924,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534301,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534327,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5343356,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534353,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5343704,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534379,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5343876,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5344396,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5344484,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5344656,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5344744,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534483,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5345004,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534509,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5345264,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534535,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5345436,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5345524,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534561,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5345784,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534587,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5346044,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5346216,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534639,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5346478,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5346564,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534665,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5346738,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5346824,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534691,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5347084,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5347258,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5347344,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534743,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5347518,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534769,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534795,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5348124,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534821,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5348298,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5348384,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534847,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.534873,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5348818,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5348904,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.534899,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5349078,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5349598,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5349684,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5349858,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5349944,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.535003,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5350204,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.535029,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5350378,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5350464,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5350638,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5350724,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.535081,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5350898,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5350984,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5351158,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5351244,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.535133,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5351504,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.535159,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5351678,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5351938,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5352112,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5352198,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5352372,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5352458,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5352544,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5352804,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5352978,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5353064,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5353238,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5353324,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5353412,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5353498,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5353584,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5353672,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5353758,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5353932,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5354104,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5354192,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5354278,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5354538,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5354624,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5354798,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5354972,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5355058,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5355144,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5355232,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5355318,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5355404,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5355578,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5355924,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5356012,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5356184,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5356272,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5356358,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5356444,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5356792,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5750164,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575025,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575051,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5750684,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575077,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5750944,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575103,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5751376,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5751724,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575181,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5751898,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575207,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5752244,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575233,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5752504,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5752678,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5752764,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5752938,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5753024,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5753198,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575337,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5753544,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575363,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5754064,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5754238,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575441,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5754498,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575493,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5755104,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5755278,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5755364,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575545,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5755884,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575597,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5756058,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5756144,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575623,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5756318,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5756404,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575649,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5756578,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5756664,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5756924,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.575701,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5757098,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5757184,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.575727,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5757444,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5757532,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5757618,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5757792,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5757878,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5757964,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5758052,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5758484,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5758572,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5758658,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5758744,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5758832,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5759004,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5759178,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5759264,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5759524,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5759612,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5759698,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5759784,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5759872,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5760132,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5760304,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5760478,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5760564,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5760998,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5761172,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5761344,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5761432,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5761864,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5762038,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5762212,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5762298,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5762384,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5762644,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5762818,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5762904,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5763078,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5763166,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5763686,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5763772,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5763946,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5764032,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5764118,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5764292,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5764466,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5764726,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5764812,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5764898,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5765158,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5765246,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5765332,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5765592,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5765678,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5765766,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5765852,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5766198,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5766286,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5766458,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5766546,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5766632,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5767066,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5767326,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5767412,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5767498,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5767672,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5767758,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5767846,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5768106,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5768278,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5768366,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5768886,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5768972,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5769146,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5769232,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.576932,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.576958,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5769752,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.576984,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5770012,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.57701,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5770186,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5770532,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.577062,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5770706,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.577088,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5770966,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5771052,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.577114,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5771226,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5771312,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.57714,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.577166,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5771746,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5771832,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.577192,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5772092,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5772266,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5772526,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5772612,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.57727,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5772872,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.577296,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5773132,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5773392,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.577348,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5773566,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5773652,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5774,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5774086,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5774172,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5774346,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5774432,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.577452,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5774694,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5774866,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.5775126,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5775214,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
7.57753,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
7.5775646,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
